,Date,Open,High,Low,Close,Adj Close,Volume,ret,fwd_ret5,fwd_ret5,x2,new_column
51,2022-08-26,17619.300781,17685.849609,17519.349609,17558.900391,17558.900391,266600,-0.003376843656315298,-0.01932758291965664,-0.01932758291965664,1.3902902294558284,-0.07916385261715489
52,2022-08-29,17188.650391,17380.150391,17166.199219,17312.900391,17312.900391,244900,-0.02444196823431266,-0.02795073144513993,-0.02795073144513993,2.0831079483459147,0.006528289155114856
53,2022-08-30,17414.949219,17777.650391,17401.5,17759.300781,17759.300781,324700,0.013165596067884922,0.0033184565211574757,0.0033184565211574757,1.943040442337731,-0.006391640299817134
54,2022-09-01,17485.699219,17695.599609,17468.449219,17542.800781,17542.800781,308500,0.004062601567784707,-0.0022681301633572515,-0.0022681301633572515,1.907498917606056,-0.011687013685611593
55,2022-09-02,17598.400391,17643.849609,17476.449219,17539.449219,17539.449219,256300,0.006445334017729065,-0.004559059279371058,-0.004559059279371058,2.6931234865791263,0.08660099908223487
56,2022-09-05,17546.449219,17683.150391,17540.349609,17665.800781,17665.800781,230300,-0.00295203943800304,-0.004134758972873853,-0.004134758972873853,1.6567381206174199,-0.04344676182492596
57,2022-09-06,17695.699219,17764.650391,17587.650391,17655.599609,17655.599609,251200,0.008505994468578137,0.029499048294419294,0.029499048294419294,2.1900143443817637,0.028519725909874914
58,2022-09-07,17519.400391,17650.75,17484.300781,17624.400391,17624.400391,354100,-0.009962806545146585,0.005997787916949049,0.005997787916949049,2.792894644637625,0.10070140012349145
59,2022-09-08,17748.150391,17807.650391,17691.949219,17798.75,17798.75,279800,0.013056953713867614,0.01500947538402242,0.01500947538402242,2.6463342348015653,0.08364606744709426
60,2022-09-09,17923.349609,17925.949219,17786.0,17833.349609,17833.349609,270300,0.009871407112306496,0.018464701949058027,0.018464701949058027,1.4459743653411716,-0.06653542621108155
61,2022-09-12,17890.849609,17980.550781,17889.150391,17936.349609,17936.349609,228200,-0.0018132771334037345,0.019627925040644145,0.019627925040644145,1.9614205294729,-0.0016511809370587192
62,2022-09-13,18044.449219,18088.300781,18015.449219,18070.050781,18070.050781,259900,0.008585372598667984,0.01970817856270668,0.01970817856270668,0.7600465065305695,-0.15246345637024245
63,2022-09-14,17771.150391,18091.550781,17771.150391,18003.75,18003.75,365900,-0.015145867002259505,0.014369784032638888,0.014369784032638888,2.0078076303006505,0.003388017129673114
64,2022-09-15,18046.349609,18096.150391,17861.5,17877.400391,17877.400391,289600,0.015485728945233257,0.01680170673735204,0.01680170673735204,1.4617215735434632,-0.06480654990515973
65,2022-09-16,17796.800781,17820.050781,17497.25,17530.849609,17530.849609,468500,-0.013828216420873618,-0.007060556802198081,-0.007060556802198081,2.8421658268998025,0.10493907898739716
66,2022-09-19,17540.650391,17667.199219,17429.699219,17622.25,17622.25,258300,-0.014393058232885947,-0.019574208360894962,-0.019574208360894962,1.892437980934888,-0.016159445832524995
67,2022-09-20,17770.400391,17919.300781,17744.400391,17816.25,17816.25,263100,0.013098146013894807,-0.01518743103067055,-0.01518743103067055,1.7024924605700964,-0.03935140200560551
68,2022-09-21,17766.349609,17838.699219,17663.599609,17718.349609,17718.349609,245500,-0.00022795108218554017,-0.0002701446948775166,-0.0002701446948775166,1.4910840628054416,-0.06366698561674557
69,2022-09-22,17609.650391,17722.75,17532.449219,17629.800781,17629.800781,284100,-0.008820000813257733,-0.02419875639460145,-0.02419875639460145,1.8723171579584417,-0.01937534398859779
70,2022-09-23,17593.849609,17642.150391,17291.650391,17327.349609,17327.349609,390800,-0.0008972797102249075,-0.011403800857099688,-0.011403800857099688,2.3276895923508,0.03970222191008667
71,2022-09-26,17156.300781,17196.400391,16978.300781,17016.300781,17016.300781,492000,-0.024869419582635,-0.021911936070352578,-0.021911936070352578,2.8553258895734364,0.10437577908522616
72,2022-09-27,17110.900391,17176.449219,16942.349609,17007.400391,17007.400391,359900,-0.002646280837549919,-0.03711227577820986,-0.03711227577820986,2.544694838697713,0.0631106752551105
73,2022-09-28,16870.550781,17037.599609,16820.400391,16858.599609,16858.599609,323900,-0.014046578760192885,-0.050421096495039675,-0.050421096495039675,1.2118327486409601,-0.10620633866438375
74,2022-09-29,16993.599609,17026.050781,16788.599609,16818.099609,16818.099609,340000,0.007293705439574527,-0.03498370315828936,-0.03498370315828936,2.5658281708453217,0.06608134971285566
75,2022-09-30,16798.050781,17187.099609,16747.699219,17094.349609,17094.349609,376100,-0.011507204624053524,-0.04523164888217035,-0.04523164888217035,2.236319871011238,0.023185110716773115
76,2022-10-03,17102.099609,17114.650391,16855.550781,16887.349609,16887.349609,278400,0.01810024460361226,-0.003159257504976032,-0.003159257504976032,2.5008381698617868,0.06266971533293463
77,2022-10-04,17147.449219,17287.300781,17117.300781,17274.300781,17274.300781,226000,0.0026516983900697344,0.0021359967719303263,0.0021359967719303263,2.559163576492623,0.07078198888931522
78,2022-10-06,17379.25,17428.800781,17315.650391,17331.800781,17331.800781,265500,0.013518091118949416,0.030153088989418597,0.030153088989418597,1.9007843967088924,-0.007693538557861829
79,2022-10-07,17287.199219,17337.349609,17216.949219,17314.650391,17314.650391,216300,-0.005296591107211257,0.01727707000019607,0.01727707000019607,2.6608540379117036,0.0858071974260552
80,2022-10-10,17094.349609,17280.150391,17064.699219,17241.0,17241.0,234000,-0.011155630681229156,0.017638881550181784,0.017638881550181784,2.3617335929681187,0.04830865574069759
81,2022-10-11,17256.050781,17261.800781,16950.300781,16983.550781,16983.550781,282600,0.009459334557827548,0.009001887225530192,0.009001887225530192,1.6836122877501325,-0.03811323506333798
82,2022-10-12,17025.550781,17142.349609,16960.050781,17123.599609,17123.599609,256000,-0.01335763338467888,-0.007108837964362014,-0.007108837964362014,1.6570204288331034,-0.04385497835801446
83,2022-10-13,17087.349609,17112.349609,16956.949219,17014.349609,17014.349609,266400,0.003629769679402317,-0.016795914150495528,-0.016795914150495528,2.466213843009959,0.056288620228614195
84,2022-10-14,17322.300781,17348.550781,17169.75,17185.699219,17185.699219,227000,0.013750006722882846,0.002030494445937947,0.002030494445937947,3.150545473531314,0.14501018107280983
85,2022-10-17,17144.800781,17328.550781,17098.550781,17311.800781,17311.800781,212200,-0.010246906703911485,0.0029513361522359727,0.0029513361522359727,1.5409996626742322,-0.05691986072803605
86,2022-10-18,17438.75,17527.800781,17434.050781,17486.949219,17486.949219,239500,0.0171450938832578,0.010587545280126509,0.010587545280126509,1.691791951590881,-0.03684979389332866
87,2022-10-19,17568.150391,17607.599609,17472.849609,17512.25,17512.25,210500,0.007420279033760968,0.0318697243325321,0.0318697243325321,2.861431155836793,0.11316513526949516
88,2022-10-20,17423.099609,17584.150391,17421.0,17563.949219,17563.949219,249600,-0.008256462904274064,0.019649039065903873,0.019649039065903873,1.6387841858581544,-0.04215280556299986
89,2022-10-21,17622.849609,17670.150391,17520.75,17576.300781,17576.300781,277700,0.011464664983997341,0.017350398875977113,0.017350398875977113,1.6612609525541364,-0.039673901837117
90,2022-10-24,17736.349609,17777.550781,17707.400391,17730.75,17730.75,45000,0.006440502104837487,0.03450310304308446,0.03450310304308446,2.1025083022427244,0.01828042418753856
91,2022-10-25,17808.300781,17811.5,17637.0,17656.349609,17656.349609,251400,0.004056706909041141,0.021191357236040487,0.021191357236040487,2.187161934212373,0.026922325182112173
92,2022-10-27,17771.400391,17783.900391,17654.5,17736.949219,17736.949219,324600,-0.002072089328105431,0.011569231562596594,0.011569231562596594,2.237919416439185,0.0318591969408267
93,2022-10-28,17756.400391,17838.900391,17723.699219,17786.800781,17786.800781,250000,-0.0008440527853729174,0.019129821299295635,0.019129821299295635,2.902087689617271,0.11636880781075468
94,2022-10-31,17910.199219,18022.800781,17899.900391,18012.199219,18012.199219,227200,0.008661599457846947,0.01630551337470698,0.01630551337470698,2.76355433313718,0.09855558125644096
95,2022-11-01,18130.699219,18175.800781,18060.150391,18145.400391,18145.400391,349900,0.01231142084483805,0.022233978168759716,0.022233978168759716,2.012839860873223,0.0051929206429363215
96,2022-11-02,18177.900391,18178.75,18048.650391,18082.849609,18082.849609,270900,0.0026033839859047614,0.02075434453546121,0.02075434453546121,2.033436386936196,0.007557948432624809
97,2022-11-03,17968.349609,18106.300781,17959.199219,18052.699219,18052.699219,213000,-0.011527776998038197,0.011082369068660558,0.011082369068660558,1.4886113919650814,-0.062283900606079044
98,2022-11-04,18053.400391,18135.099609,18017.150391,18117.150391,18117.150391,267900,0.004733366383153914,0.016726363083732654,0.016726363083732654,2.203737798826308,0.028337245264492647
99,2022-11-07,18211.75,18255.5,18064.75,18202.800781,18202.800781,314800,0.008771179144674734,0.016836818916011964,0.016836818916011964,2.1959358854495745,0.027374245944916775
100,2022-11-09,18288.25,18296.400391,18117.5,18157.0,18157.0,307200,0.004200584787293904,0.008689724488667006,0.008689724488667006,2.0996725709515953,0.01407370553543642
101,2022-11-10,18044.349609,18103.099609,17969.400391,18028.199219,18028.199219,256500,-0.013336453241835522,-0.0073468761038056885,-0.0073468761038056885,2.1780636308960664,0.021522903322864113
102,2022-11-11,18272.349609,18362.300781,18259.349609,18349.699219,18349.699219,378500,0.012635534388353964,0.01691863786130532,0.01691863786130532,1.828422683333646,-0.0187523040077091
103,2022-11-14,18376.400391,18399.449219,18311.400391,18329.150391,18329.150391,301400,0.005694439096587178,0.017891366335675007,0.017891366335675007,1.7785499527100033,-0.0248683755637817
104,2022-11-15,18362.75,18427.949219,18282.0,18403.400391,18403.400391,250900,-0.0007428218100148376,0.008291350364462602,0.008291350364462602,1.6155632356637455,-0.04676231998241434
105,2022-11-16,18398.25,18442.150391,18344.150391,18409.650391,18409.650391,219300,0.0019332616302023542,0.006014790917665769,0.006014790917665769,1.809787759492308,-0.02271837248676621
106,2022-11-17,18358.699219,18417.599609,18312.949219,18343.900391,18343.900391,200500,-0.0021497034228800116,0.017420944329476384,0.017420944329476384,1.823258045091768,-0.019325757230499962
107,2022-11-18,18382.949219,18394.599609,18209.800781,18307.650391,18307.650391,198800,0.0013208996841618248,0.006052840076216759,0.006052840076216759,2.36335895868502,0.04678436088997738
108,2022-11-21,18246.400391,18262.300781,18133.349609,18159.949219,18159.949219,213800,-0.007428015296852775,-0.007074290787855708,-0.007074290787855708,2.4312757580034923,0.05335260758079721
109,2022-11-22,18179.150391,18261.849609,18137.699219,18244.199219,18244.199219,177700,-0.00368565846188329,-0.009998481109855573,-0.009998481109855573,2.4028189203854,0.04934383105968484
110,2022-11-23,18325.199219,18325.400391,18246.0,18267.25,18267.25,178800,0.008033864336823182,-0.003970528773117099,-0.003970528773117099,1.637550474072279,-0.04583113985502078
111,2022-11-24,18326.099609,18529.699219,18294.25,18484.099609,18484.099609,204000,4.913398153227888e-05,-0.0017757036928988112,-0.0017757036928988112,3.3508363814464706,0.1695875374432068
112,2022-11-25,18528.449219,18534.900391,18445.099609,18512.75,18512.75,205900,0.01104160810632182,0.007914943258920504,0.007914943258920504,2.656913691498784,0.08391591828633477
113,2022-11-28,18430.550781,18614.25,18365.599609,18562.75,18562.75,206500,-0.00528368223605058,0.010092422946656132,0.010092422946656132,2.759788513231348,0.09715597037537103
114,2022-11-29,18552.449219,18678.099609,18552.150391,18618.050781,18618.050781,195300,0.006613933541566253,0.02053444852872821,0.02053444852872821,2.1384912062667762,0.020714055585275427
115,2022-11-30,18625.699219,18816.050781,18616.550781,18758.349609,18758.349609,345600,0.003948265759163627,0.01639818462046705,0.01639818462046705,2.612458726636055,0.07960039111655616
116,2022-12-01,18871.949219,18887.599609,18778.199219,18812.5,18812.5,325000,0.013220980168562102,0.029785367407472174,0.029785367407472174,1.8868029402518343,-0.009503669157796891
117,2022-12-02,18752.400391,18781.949219,18639.199219,18696.099609,18696.099609,254400,-0.0063347366301537145,0.012086881603148525,0.012086881603148525,1.7559404882285468,-0.028572722665932002
118,2022-12-05,18719.550781,18728.599609,18591.349609,18701.050781,18701.050781,288400,-0.001751754938837724,0.01568048635301378,0.01568048635301378,2.4342468616709843,0.05712005427889032
119,2022-12-06,18600.650391,18654.900391,18577.900391,18642.75,18642.75,217800,-0.006351668979187486,0.002598102893640375,0.002598102893640375,2.629389203542889,0.07966726815928592
120,2022-12-07,18638.849609,18668.300781,18528.400391,18560.5,18560.5,200500,0.0020536495873544336,0.0007060347021274893,0.0007060347021274893,2.4103830857286135,0.0518903067061349
121,2022-12-08,18570.849609,18625.0,18536.949219,18609.349609,18609.349609,202800,-0.0036482938285614663,-0.01595487601762169,-0.01595487601762169,2.3342761013602535,0.03985020594987751
122,2022-12-09,18662.400391,18664.699219,18410.099609,18496.599609,18496.599609,215800,0.0049298111786781895,-0.004799385578562743,-0.004799385578562743,1.3408509802611595,-0.08320336578737608
123,2022-12-12,18402.150391,18521.550781,18345.699219,18497.150391,18497.150391,193900,-0.013945151456803306,-0.016955555916553178,-0.016955555916553178,1.6123174100433004,-0.050936019626671894
124,2022-12-13,18524.400391,18617.25,18490.199219,18608.0,18608.0,187600,0.006643245349184257,-0.004099319023645243,-0.004099319023645243,1.691545882329204,-0.03907159994350064
125,2022-12-14,18671.25,18696.099609,18632.900391,18660.300781,18660.300781,208000,0.007927360988771781,0.0017383256842393724,0.0017383256842393724,1.6218264226515382,-0.04695356772283534
126,2022-12-15,18614.400391,18652.900391,18387.699219,18414.900391,18414.900391,183100,-0.003044767168775553,0.0023451152164246647,0.0023451152164246647,3.079728938653054,0.13616658566299558
127,2022-12-16,18319.099609,18440.949219,18255.150391,18269.0,18269.0,277700,-0.015864103908647786,-0.018395317580130577,-0.018395317580130577,1.84163497391941,-0.022361552919708136
128,2022-12-19,18288.099609,18431.650391,18244.550781,18420.449219,18420.449219,154800,-0.0016922229073295103,-0.006197687747176439,-0.006197687747176439,1.5844186754330716,-0.05283370836582906
129,2022-12-20,18340.300781,18404.900391,18202.650391,18385.300781,18385.300781,169000,0.0028543792474922114,-0.009938222350745596,-0.009938222350745596,2.333917899078629,0.04070277074034343
130,2022-12-21,18435.150391,18473.349609,18162.75,18199.099609,18199.099609,187600,0.005171649643731957,-0.012645088518444147,-0.012645088518444147,1.701218635932444,-0.03913206785282172
131,2022-12-22,18288.800781,18318.75,18068.599609,18127.349609,18127.349609,195700,-0.007938617635115386,-0.017491812959896547,-0.017491812959896547,1.8320181618769422,-0.023434097192307296
132,2022-12-23,17977.650391,18050.449219,17779.5,17806.800781,17806.800781,221500,-0.01701316525484009,-0.018638973819010807,-0.018638973819010807,1.5155721233854735,-0.06333284904468935
133,2022-12-26,17830.400391,18084.099609,17774.25,18014.599609,18014.599609,176700,-0.00819072552849931,-0.025027161257080932,-0.025027161257080932,1.7350036219839813,-0.036737691523491225
134,2022-12-27,18089.800781,18149.25,17967.449219,18132.300781,18132.300781,214300,0.01454820891912978,-0.013658445572469091,-0.013658445572469091,1.8087468345588635,-0.025783809530929604
135,2022-12-28,18084.75,18173.099609,18068.349609,18122.5,18122.5,193900,-0.0002792060045960776,-0.019007189177640993,-0.019007189177640993,1.277417078605735,-0.09328650577394443
136,2022-12-29,18045.699219,18229.699219,17992.800781,18191.0,18191.0,281100,-0.002159321030149819,-0.01329237301619901,-0.01329237301619901,1.5333527789264405,-0.06030303055844249
137,2022-12-30,18259.099609,18265.25,18080.300781,18105.300781,18105.300781,192000,0.011825553967746316,0.01565550624685086,0.01565550624685086,2.7795729851550353,0.10046964801690708
138,2023-01-02,18131.699219,18215.150391,18086.5,18197.449219,18197.449219,256100,-0.00697736431303575,0.016898040503458445,0.016898040503458445,1.3103736837668878,-0.08379286611877239
139,2023-01-03,18163.199219,18251.949219,18149.800781,18232.550781,18232.550781,208700,0.0017372889115099266,0.004057448663397523,0.004057448663397523,2.3474835889303165,0.04449365476744995
140,2023-01-04,18230.650391,18243.0,18020.599609,18042.949219,18042.949219,235200,0.0037136173636989067,0.00806759236373189,0.00806759236373189,1.799661291843686,-0.023683454102262986
141,2023-01-05,18101.949219,18120.300781,17892.599609,17992.150391,17992.150391,269900,-0.007059603976802609,0.0031170861997287247,0.0031170861997287247,1.4227940516925472,-0.07173503656652455
142,2023-01-06,18008.050781,18047.400391,17795.550781,17859.449219,17859.449219,238200,-0.005187200387317348,-0.013749244671202532,-0.013749244671202532,1.2413625500836938,-0.09702854975340809
143,2023-01-09,17952.550781,18141.400391,17936.150391,18101.199219,18101.199219,257200,-0.0030819548809001285,-0.00988039983656186,-0.00988039983656186,1.0053435326927618,-0.12608197925779543
144,2023-01-10,18121.300781,18127.599609,17856.0,17914.150391,17914.150391,283300,0.00939977845257478,-0.002306776328047322,-0.002306776328047322,1.9719664871190323,-0.003599318692174687
145,2023-01-11,17924.25,17976.349609,17824.349609,17895.699219,17895.699219,259900,-0.010873986552146775,-0.01680688206007508,-0.01680688206007508,0.9723172558236801,-0.13126145955742832
146,2023-01-12,17920.849609,17945.800781,17761.650391,17858.199219,17858.199219,227800,-0.00018970896969183748,-0.010004425921707583,-0.010004425921707583,2.8254486780993253,0.10240120408298702
147,2023-01-13,17867.5,17999.349609,17774.25,17956.599609,17956.599609,256700,-0.0029769575753377797,-0.007804885865176137,-0.007804885865176137,2.1666074683850884,0.020016337268654975
148,2023-01-16,18033.150391,18049.650391,17853.650391,17894.849609,17894.849609,206200,0.009271044690079666,0.004489590976971325,0.004489590976971325,1.4742711900704721,-0.06506769235741167
149,2023-01-17,17922.800781,18072.050781,17886.949219,18053.300781,18053.300781,219100,-0.006119264111226541,-0.010953959784615774,-0.010953959784615774,2.284321065348247,0.03432470663670211
150,2023-01-18,18074.300781,18183.75,18032.449219,18165.349609,18165.349609,255800,0.00845291993428865,0.008371384074647548,0.008371384074647548,2.435145913608549,0.056142588354692935
151,2023-01-19,18119.800781,18155.199219,18063.75,18107.849609,18107.849609,237800,0.0025173864566772064,0.011101659594313418,0.011101659594313418,1.5493998688276638,-0.05464944768659189
152,2023-01-20,18115.599609,18145.449219,18016.199219,18027.650391,18027.650391,237200,-0.00023185530849800795,0.013885524499790192,0.013885524499790192,1.8626054484802634,-0.014913357746958953
153,2023-01-23,18118.449219,18162.599609,18063.449219,18118.550781,18118.550781,202500,0.00015730144524628287,0.004730112384720542,0.004730112384720542,1.5956108364253616,-0.04979845436373965
154,2023-01-24,18183.949219,18201.25,18078.650391,18118.300781,18118.300781,216900,0.0036150996814514613,0.01457073820051824,0.01457073820051824,2.3596934130040568,0.04759483473185412
155,2023-01-25,18093.349609,18100.599609,17846.150391,17891.949219,17891.949219,257200,-0.004982394578254334,0.0010539178378630165,0.0010539178378630165,1.5839269730143146,-0.051813679582927694
156,2023-01-27,17877.199219,17884.75,17493.550781,17604.349609,17604.349609,476300,-0.011946399902231786,-0.013388754376063017,-0.013388754376063017,1.3421796537859492,-0.08431787950020446
157,2023-01-30,17541.949219,17709.150391,17405.550781,17648.949219,17648.949219,432400,-0.01875293752075513,-0.03166610006742521,-0.03166610006742521,2.0303065515962246,-0.0006548034221798907
