,Date,Open,High,Low,Close,Adj Close,Volume,ret,fwd_ret5,fwd_ret5,x2,new_column
29,2023-08-08,44888.949219,45096.851563,44817.851563,44964.449219,44964.449219,229400,-0.0023281037527086434,-0.018606269807608156,-0.018606269807608156,2.588100111085924,0.0958929420568633
30,2023-08-09,44973.449219,44975.0,44533.75,44880.699219,44880.699219,177300,0.0018824232126206653,-0.005774317431868625,-0.005774317431868625,1.2278430061556058,-0.24569428532411666
31,2023-08-10,44797.648438,44980.351563,44418.398438,44541.800781,44541.800781,232000,-0.003908990394397738,-0.0014533878861542338,-0.0014533878861542338,1.6512991027529234,-0.12124947768489602
32,2023-08-11,44568.148438,44571.25,44120.898438,44199.101563,44199.101563,196900,-0.005123036766486289,-0.004169424742625161,-0.004169424742625161,2.448978477228766,0.08953442540964301
33,2023-08-14,44066.601563,44212.75,43776.898438,44090.949219,44090.949219,172300,-0.011253482421369032,-0.020605055198673394,-0.020605055198673394,2.6711254196427694,0.11409540150126612
34,2023-08-16,43726.25,44002.800781,43600.351563,43946.398438,43946.398438,0,-0.007723571841895094,-0.025901680463214505,-0.025901680463214505,2.6493246965043338,0.0966399395446098
35,2023-08-17,43897.25,44071.851563,43745.101563,43891.351563,43891.351563,266400,0.003910694376947577,-0.023929657113009206,-0.023929657113009206,1.9911469261873482,-0.07786694379132478
36,2023-08-18,43724.75,43957.648438,43672.449219,43851.050781,43851.050781,167600,-0.003929631127234656,-0.02394988298291789,-0.02394988298291789,2.1833729624670357,-0.025690781307299
37,2023-08-21,43952.851563,44113.800781,43862.0,44002.0,44002.0,126300,0.005216760827677636,-0.013805753583323255,-0.013805753583323255,2.3351565003536567,0.037631000490827154
38,2023-08-22,44125.0,44151.300781,43938.699219,43993.25,43993.25,160700,0.003916661396889287,0.0013252312392757482,0.0013252312392757482,2.3965918449432415,0.08726731971974588
39,2023-08-23,44064.5,44521.648438,43952.050781,44479.050781,44479.050781,212400,-0.0013711048158639993,0.0077356279122953175,0.0077356279122953175,1.2572133888441686,-0.2082984582549745
40,2023-08-24,44704.199219,44949.898438,44433.75,44496.199219,44496.199219,220400,0.014517337516595008,0.018382682719304766,0.018382682719304766,2.124382085394527,0.050460234606483134
41,2023-08-25,44276.199219,44359.101563,43983.75,44231.449219,44231.449219,152500,-0.009574044664199977,0.012611832406131507,0.012611832406131507,1.9859515842500943,0.0002884845721839221
42,2023-08-28,44253.648438,44610.398438,44201.449219,44494.648438,44494.648438,163000,-0.0005093206146368212,0.006843625937872355,0.006843625937872355,2.3516283438737204,0.0870684744330083
43,2023-08-29,44655.75,44673.0,44429.800781,44495.25,44495.25,140300,0.009086291779159206,0.012028328611898065,0.012028328611898065,2.2198321469221405,0.06255403032215973
44,2023-08-30,44706.550781,44779.648438,44149.800781,44232.601563,44232.601563,153100,0.0011376089529342437,0.014570703877270885,0.014570703877270885,1.4873472323931456,-0.1308972565205473
45,2023-08-31,44265.851563,44399.648438,43895.050781,43989.148438,43989.148438,705100,-0.00985759827813193,-0.009805514105120094,-0.009805514105120094,1.9482939911322754,-0.05875395572258328
